Calendar;Date;Name;Active;Source;Kind;Status;Version;Updated
US;2028-02-21;Washington's Birthday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2028-05-29;Memorial Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2028-06-19;Juneteenth National Independence Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2028-07-04;Independence Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2028-09-04;Labor Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2028-10-09;Columbus Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2028-11-10;Veterans Day (observed);1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2028-11-11;Veterans Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2028-11-23;Thanksgiving Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2028-12-25;Christmas Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
