"Path","Width","Height","Bytes","Sha256","DuplicateCount","MsBuildIncluded","Classification","References"
"TrackMeUp/Assets/TrackMeUpStoreLogo.png","50","50","3818","7F5EC7770454FE05ECA64C218111CA1A9232325BA5C81E7451F8FFD2AA35090F","5","True","direct-reference","scripts/TrackMeUp.ps1;TrackMeUp/bin/ARM64/Debug/net10.0-windows10.0.19041.0/win-arm64/AppxManifest.xml;TrackMeUp/bin/x64/Debug/net10.0-windows10.0.19041.0/win-x64/AppxManifest.xml;TrackMeUp/bin/x64/Release/net10.0-windows10.0.19041.0/win-x64/AppxManifest.xml;TrackMeUp/bin/x86/Debug/net10.0-windows10.0.19041.0/win-x86/AppxManifest.xml"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-100_altform-colorful_theme-dark.png","50","50","3818","7F5EC7770454FE05ECA64C218111CA1A9232325BA5C81E7451F8FFD2AA35090F","5","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-100_altform-colorful_theme-light.png","50","50","3818","7F5EC7770454FE05ECA64C218111CA1A9232325BA5C81E7451F8FFD2AA35090F","5","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-100.png","50","50","3818","7F5EC7770454FE05ECA64C218111CA1A9232325BA5C81E7451F8FFD2AA35090F","5","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-125_altform-colorful_theme-dark.png","63","63","5362","14D69E237C71DDBF813C03DAE4D32E56DC56502FD4F222CABC8460B43D0B55E2","3","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-125_altform-colorful_theme-light.png","63","63","5362","14D69E237C71DDBF813C03DAE4D32E56DC56502FD4F222CABC8460B43D0B55E2","3","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-125.png","63","63","5362","14D69E237C71DDBF813C03DAE4D32E56DC56502FD4F222CABC8460B43D0B55E2","3","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-150_altform-colorful_theme-dark.png","75","75","7294","994ED671EE1F96B919B9E74C652E90D8CFA05EFBED3B9FC48239C0435762E561","3","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-150_altform-colorful_theme-light.png","75","75","7294","994ED671EE1F96B919B9E74C652E90D8CFA05EFBED3B9FC48239C0435762E561","3","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-150.png","75","75","7294","994ED671EE1F96B919B9E74C652E90D8CFA05EFBED3B9FC48239C0435762E561","3","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-200_altform-colorful_theme-dark.png","100","100","11527","3BE92F3EBA5080FBCF3395E0641757A40B7A881FBDDC28EA14CAD5ADB14FD3AB","3","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-200_altform-colorful_theme-light.png","100","100","11527","3BE92F3EBA5080FBCF3395E0641757A40B7A881FBDDC28EA14CAD5ADB14FD3AB","3","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-200.png","100","100","11527","3BE92F3EBA5080FBCF3395E0641757A40B7A881FBDDC28EA14CAD5ADB14FD3AB","3","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-400_altform-colorful_theme-dark.png","200","200","39219","874E76F5D360603E5C22B44B538D1ECBB188A9D3C2C09CFB00A8874FF2E37A5D","3","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-400_altform-colorful_theme-light.png","200","200","39219","874E76F5D360603E5C22B44B538D1ECBB188A9D3C2C09CFB00A8874FF2E37A5D","3","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpStoreLogo.scale-400.png","200","200","39219","874E76F5D360603E5C22B44B538D1ECBB188A9D3C2C09CFB00A8874FF2E37A5D","3","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.png","310","150","17496","86ED528A0B1FE7A1F2495764B77C808B5C970BED4E6E3A7FABF0D4ACD750D1A6","2","True","direct-reference","scripts/TrackMeUp.ps1;TrackMeUp/bin/ARM64/Debug/net10.0-windows10.0.19041.0/win-arm64/AppxManifest.xml;TrackMeUp/bin/x64/Debug/net10.0-windows10.0.19041.0/win-x64/AppxManifest.xml;TrackMeUp/bin/x64/Release/net10.0-windows10.0.19041.0/win-x64/AppxManifest.xml;TrackMeUp/bin/x86/Debug/net10.0-windows10.0.19041.0/win-x86/AppxManifest.xml"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-100_altform-colorful_theme-dark.png","310","150","17697","FD05D45CD8F123436942D9E336B355897DA85D9FE62D90E0EB8A04FB542682F0","1","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-100_altform-colorful_theme-light.png","310","150","17513","3E5A6FE2983D8EB5077F828DB3F35EDC03EFE2C570F967023951F1999DC08DB6","1","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-100.png","310","150","17496","86ED528A0B1FE7A1F2495764B77C808B5C970BED4E6E3A7FABF0D4ACD750D1A6","2","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-125_altform-colorful_theme-dark.png","388","188","26116","9E012D94EDE09ED57F08740209A04EBB7D250C1BF38BC202101E99D926398FA5","1","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-125_altform-colorful_theme-light.png","388","188","26017","AB7F20DE57CD5901B1A46946F87A0139B137B9FFCEC34D4FF0F6D48234995A49","1","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-125.png","388","188","25997","45DF8AC835DB188C42F3DC711D481538B21ED889EB503C09BE93FF08F6F461E5","1","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-150_altform-colorful_theme-dark.png","465","225","36692","362771AA33B6F205F4A3F57D36A9BEDD32E73F76D65F3B067386BDC54D6B0DBE","1","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-150_altform-colorful_theme-light.png","465","225","36367","1C466D53070C8A34ECD3DB95FAAFF0D51127B3B97B6C826EFDE30ED873D39DC4","1","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-150.png","465","225","36441","5BD54EA30AAA346BEA8A349B14DDB3E57CE8F18EC4EB97750ECF11AA3CE77CC2","1","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-200_altform-colorful_theme-dark.png","620","300","62860","1E6E9D51ED947E0A04C7405605400E31B28FC1CBC79602623965521068DF23B7","2","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-200_altform-colorful_theme-light.png","620","300","62253","8D9971F5297F389F058E73DDB4847D84DC2FF339C41F5858463DC8EFF1510A47","2","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-200.png","620","300","62559","3B298612C529BBAA85F18F1D9C322CDCFFECC9E2D3DBAEDB1F9885E9F9402A17","4","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-400_altform-colorful_theme-dark.png","1240","600","238921","3AE5E8AD5ED1033AEA55C3B4ABE5FE4863044C0F12995775A2D8925B14E5D56A","2","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-400_altform-colorful_theme-light.png","1240","600","237482","F3A120F3F56196EA96BC828D294554894CF0A86B38F3063DDE7D26DF3F02FD10","2","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/TrackMeUpWide310x150Logo.scale-400.png","1240","600","238763","6B5281A802CADF20A65A794F2B5755CEEC76F9238FF75D930F8E49EE6C0EF0C9","3","True","package-platform-variant","System.Collections.Hashtable"
"TrackMeUp/Assets/Wide310x150Logo.scale-200.png","620","300","62559","3B298612C529BBAA85F18F1D9C322CDCFFECC9E2D3DBAEDB1F9885E9F9402A17","4","True","direct-reference","scripts/Get-TrackMeUpAssetInventory.ps1;scripts/TrackMeUp.ps1;TrackMeUp/TrackMeUp.csproj"
